,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_0423300,5.815551225,6.053030536,3.461572184,3.847992018,1.940557248,1.284199771,0.740188567,0.295801171,0.276603908,0.432941494,0.211133935,0.667579706,0.885844341,6.001173165,14.33848584,33.12269567
PF3D7_0423400,37.80029835,41.32276222,26.28683917,32.47594312,19.31967167,17.35540894,9.91996982,4.91898351,5.50758983,4.533544296,4.927749812,2.775355447,5.22751596,23.52638815,61.65288878,110.2568805
PF3D7_0423500,66.05846209,59.13924429,35.41383232,23.19848424,17.86769387,14.68374392,10.53057145,9.002982235,7.392888308,9.688952056,15.12013313,36.9942963,71.88358031,274.360605,549.7919365,782.8124696
PF3D7_0423600,52.95935191,143.5592711,158.1861862,224.2954878,165.3881722,173.5532696,166.0829645,127.8184551,151.3179941,147.9574582,120.5554477,123.6759074,99.10173252,139.608197,119.4358514,151.7226358
PF3D7_0423700,27.39476706,46.36533025,41.82869299,78.47255464,52.36317523,115.4638406,93.42179235,99.07698287,144.9414572,137.8189563,126.8075034,158.9853252,270.5763633,998.1522448,1455.547135,2105.217024
PF3D7_0423800,33.26483992,14.31716809,10.43520132,8.66820398,4.58997921,3.176474689,3.76899736,2.876360808,3.780101009,3.901073764,3.606725973,5.058709358,7.619193101,17.82528217,31.85524877,46.28381772
PF3D7_0423900,66.54402638,66.34636619,33.75357808,56.25495322,18.70986206,17.12212786,11.89420032,7.405099102,17.12413597,15.90171735,11.19009853,7.151625148,4.903842368,5.498415306,9.024519538,11.87888235
PF3D7_0424000,12.89477573,13.93866825,21.0722329,16.19995162,16.35839573,12.94293633,15.09171106,138.5833586,520.8599426,713.5129073,662.1451406,399.2339576,206.3066213,79.42985958,54.57305899,45.45055481
PF3D7_0424100,29.41530347,13.80642282,6.911359799,3.856076035,4.566753509,2.324718371,1.256178651,0.803209631,1.101586873,1.315548298,1.114763136,1.087635551,0.874689151,4.130432692,8.390491386,13.1388307
PF3D7_0424200,20.81297501,12.24199867,7.41043753,5.574129714,4.016343194,2.959040187,2.004910877,0.854636255,1.344758952,2.585923988,2.688360887,3.820484395,4.079236506,4.39373167,5.956537674,9.151537348
PF3D7_0424300,40.30975212,28.00535461,16.15400352,11.40654777,7.762228993,6.244736142,4.595337351,2.95801171,4.978870342,7.689865575,8.386709066,6.801895448,5.878785173,6.022010571,8.725357661,10.82370055
PF3D7_0424400,3.632259074,3.540908463,3.120648758,3.66173369,2.352018956,1.664697532,1.594078926,0.841486624,0.637257764,0.650503231,0.697912487,0.463632844,0.505510653,0.876641345,0.761550436,0.979033004
PF3D7_0424500,268.2083245,284.7438837,264.2557864,427.4116766,237.5774713,236.9048474,209.050845,168.0483012,192.6579073,164.4149179,87.40131533,59.54693106,39.89324307,45.70867472,49.55536781,49.14096133
PF3D7_0424600,4863.74302,1217.134789,636.8126919,718.760134,560.4636066,618.2588508,565.0542809,519.5106348,600.0719236,430.1563031,372.9551549,369.2482414,372.3624607,374.1719369,318.3195487,282.5700495
PF3D7_0424700,79.98767504,255.2529816,804.3804845,1201.935432,1695.453126,2006.689105,2147.830144,2198.46217,1658.226609,1198.830091,740.9208534,464.2961723,249.5669054,239.8876048,155.4546358,117.8633939
PF3D7_0424800,39.88783958,35.56414855,24.20482533,19.97814632,13.51736735,13.72690848,8.546534413,5.464715347,4.565545074,3.090672131,2.824167724,1.954419063,1.829211042,1.419920436,1.514830065,1.644499176
PF3D7_0424900,34.47412512,31.31292374,44.11783786,62.78343516,42.53407671,41.36197863,42.73513874,15.5008146,20.76662276,18.43866896,13.71181088,10.87614275,7.033445275,5.564688189,5.656610156,6.505615578
PF3D7_0425000,1.722190243,1.218911057,0.896957126,1.90260216,1.343285472,0.855668108,0.116447871,0.744576035,0.313314136,0.350286059,0.221439945,0.14003321,0.236494304,0.393381651,0.293773113,0.136680011
PF3D7_0425100,3.564557597,2.803199578,4.714934128,3.18219867,4.718097562,3.498362597,1.713931778,1.369875326,0.960728622,0.787671296,0.0814813,0.515267831,0.124315314,0,0.231636636,0.25146468
PF3D7_0425200,7.063962145,9.999292002,6.517222801,2.554024387,3.00534353,3.431727119,2.67477232,1.588106547,1.99909188,0.957852933,0.87195573,0.183801166,0.221722551,0.387251028,0.275423648,0.373749813
PF3D7_0425250,0.896579811,0.634570454,0.800502553,0.360182926,0.508596597,0.395968514,0,0.155051823,0.072494541,0.324196377,0.184452174,0.058321524,0.070354271,0.163836973,0,0.094874952
PF3D7_0425300,0.350166364,0.495673058,1.45899893,0.562689207,0.993182197,0.618594588,0,0.242226882,0.509639732,0.633087346,0.360196305,0.136667605,0.274774191,0,0.068264874,0.074108332
PF3D7_0425400,1.406702807,2.489047901,1.674614535,0.847671887,1.396448416,1.242521888,1.331621565,0.729812889,0.796190042,0.254326468,0.2893991,0.13725669,0.275958562,0,0.068559119,0.223283293
PF3D7_0425500,3.210049683,1.893308568,2.706835954,1.289572969,1.820942572,0.945131403,0.723503988,0.740181815,2.249469945,1.837821431,1.595964872,1.392067846,0.923601641,5.963665832,0.4171991,0.396297342
PF3D7_0425600,4.547570384,6.43724913,2.388384665,3.223932423,1.669197358,1.181414254,0.434102393,1.295318177,0.475849411,0.241818609,0.440266172,0.313215265,0.167927571,0.391060055,0,0.226455624
PF3D7_0425700,5.02084694,7.462548539,4.632241437,6.252775602,4.414618466,4.767460906,2.851718797,3.125844744,4.425066764,2.042437178,2.375743996,1.208421972,1.024358184,1.376230577,1.174575928,1.009469494
PF3D7_0425800,10.42242496,9.553909919,9.852142745,8.982682469,9.871124395,8.06031011,7.612263543,5.64547438,3.563940954,3.09628521,2.67315522,2.329578929,2.06442473,3.272129537,1.790176217,1.744214869
PF3D7_0425900,4.518762246,7.107189084,7.172502871,4.84085853,6.265910081,4.989203274,3.123311063,3.386331805,2.47641351,2.72324957,1.910924518,1.175761919,0.748569442,0.458743526,1.419279246,0.796949601
PF3D7_0426000,7.741445399,6.55348947,6.708583717,5.701611961,7.534326339,6.016695524,5.8502869,4.843242001,4.571876638,3.903852145,6.292478662,8.363252255,8.051931769,11.70542782,11.60747345,13.37207295
PF3D7_0300100,11.48149558,10.71304237,9.053526908,7.97911118,8.753844966,6.831621476,6.310526189,5.030975608,4.226858161,4.231716244,6.736844387,8.640505279,8.250486728,15.38140056,15.13561995,17.42350597
PF3D7_0300200,2.245562278,4.591418025,4.603909685,5.412657187,4.670689854,4.738302124,4.048967274,2.502640733,3.389286049,2.706593609,1.693913998,1.590554584,1.292194956,2.188501223,1.751087965,1.636955602
PF3D7_0300300,1.244273071,0.754848514,0.846428262,1.285358678,0.403331506,1.099049862,0.769215569,0.430361704,0.948588696,0.674879387,0.548534242,0.901887093,0.362654041,1.169346242,0.866324384,1.128577866
PF3D7_0300400,1.648257834,1.166584067,0.981087303,0.220718157,0.62333051,0.60661843,0.148598462,0.57008953,0.177697056,0.248332242,0.282578246,0.214434693,0.086225436,0.301195244,0.053554598,0.05813886
PF3D7_0300500,3.17289633,3.849727421,2.428191076,1.456739835,1.799866848,1.401288574,0.858156119,0.940647724,0.439800214,0.491697839,1.119009853,0.265362933,0.28454394,0.082828692,0.176730174,0.191858237
PF3D7_0300600,1.149137504,4.879936167,2.051992459,1.846571622,0,2.030035761,0,0.794913569,0.743324305,0.623278951,1.182052662,0,0,0,0.672072494,0.729601747
PF3D7_0300700,2.211077582,2.816873722,2.500576176,1.776511994,2.508525223,1.562412347,1.196036403,0.917705096,0.929658988,0.639606945,0.545858465,0.661609481,0.381705285,0.24242544,0.474154126,0.23397346
PF3D7_0300800,1.266906254,1.07601077,1.05573525,0.610744962,1.581072031,1.007137307,0.274122629,0.175275973,0.286826226,0.183241431,0.521277882,0.164821698,0.238592745,0.185207013,0.148189898,0.375374812
PF3D7_0300900,0.375985082,0.532220381,1.7903713,0,0.853129776,0.332102624,0.813525222,1.950651962,4.681744209,7.681362555,10.7517767,11.29932489,5.310612703,2.335998137,1.979052182,2.148458601
PF3D7_0301000,3.283450209,2.957717409,2.309742731,2.238405113,1.241719985,0.395485625,0.484394743,0.206483647,0.289624531,0.215867344,0.163757539,0.142389867,0.140536946,0.072727632,0.019397214,0.231633725
PF3D7_0301100,5.714388055,2.696307143,1.511714289,1.02028471,1.80086733,0.8412405,0.171726628,0.549016181,0.154015639,0.22958654,0.065311859,0.041301624,0.199291475,0.232049254,0.247559777,0
PF3D7_0301200,270.9387883,156.6983976,107.6193361,162.3275478,79.00561187,71.181659,42.68910357,10.39177109,11.25053574,9.053356284,3.681194443,3.735059288,2.032789358,3.806595212,4.58167915,7.376022899
PF3D7_0301300,53.83368138,40.07935397,39.58284083,48.64114177,46.59929236,44.671215,43.22688554,50.96248969,78.35070927,82.98242982,48.2860416,39.96196134,28.15230967,23.14664821,26.94529917,32.01141547
PF3D7_0301400,3.009421578,0.946654284,2.388384665,2.417949317,2.655541251,8.712930125,10.12905584,53.4318748,94.41284912,110.3297405,80.41736792,67.29777992,66.12148112,76.62332944,76.2040231,80.53328136
PF3D7_0301500,31.20412331,83.88353432,112.9747848,92.46464429,110.4279209,81.42224134,71.38826545,39.40818885,40.09126157,36.48915542,29.27094195,20.37242448,21.25093951,25.73792622,26.11885944,39.92670894
PF3D7_0301600,452.4670132,418.4806015,331.6650621,398.5962143,280.6613652,293.9182984,256.3730954,229.605308,328.0501593,340.2978359,282.4851067,246.4653272,178.2669724,126.5956894,120.6924838,110.2700638
PF3D7_0301700,12.57185338,28.32818291,56.81050819,49.68032552,105.5178004,192.4033422,278.4034246,912.0733306,1153.562768,1047.594717,915.5295236,656.4645038,476.7050525,480.5626948,394.4417418,334.1591297
PF3D7_0301800,1585.60487,1085.085961,617.2122898,434.4811254,185.8467164,75.41818902,33.01477695,29.64134106,46.0767433,34.59037124,28.04030504,19.58337305,13.00299632,21.0346353,31.19493076,32.86130039
PF3D7_0301900,2.862763606,3.183985085,1.582279899,0.985763798,0.811970006,0.993394692,0.774276198,0.424352357,0.595218334,1.367881206,2.734422573,4.735298455,7.028021373,6.875404218,5.620816821,4.587287175
PF3D7_0302000,128.1527322,169.8748273,156.6001433,172.6636642,139.0778975,126.8654129,126.0859188,126.5413785,150.8419601,128.1441473,124.2268509,105.1914562,87.60733883,113.7661044,98.61014417,88.89325246
PF3D7_0302100,30.40537164,106.4353317,166.3283686,200.8212145,209.9467003,224.1374006,241.7632614,263.5218627,274.5811669,235.761586,183.5836366,162.475838,124.4109407,143.0567188,117.6357748,131.432206
PF3D7_0302200,66.27287647,73.10950239,45.71922224,52.18356672,28.64472029,24.66629549,13.92221824,8.523582761,11.41556235,10.49325522,9.002619848,14.26255539,26.55776907,178.0472004,461.0412564,821.5648635
PF3D7_0302300,10.49657504,12.65402863,12.22105593,13.02107108,12.59567516,11.69124094,11.57418857,9.634768273,9.326583228,7.653524799,6.430878962,4.77203088,3.16793147,4.236675892,3.091945203,2.428968681
PF3D7_0302400,1.045116517,1.183519959,1.492995367,0.167941826,0.711427179,0.276941258,0.226133612,0.795252986,0.169009476,0.226743666,0,0.163160813,0.196823733,0,0.122247174,0
PF3D7_0302500,103.2805565,102.2974113,69.28392873,72.02540893,45.04200332,31.96733676,21.63113652,11.40319772,16.76699545,15.39589849,13.26949977,18.77377253,36.58035086,258.9862778,734.1867481,1358.888056
PF3D7_0302600,1.254292839,1.606401632,1.493177528,0.911795431,1.050330162,0.685842975,0.613866122,0.74370391,1.661324379,4.535426627,9.879398849,16.11603875,21.69074704,27.85372475,26.38532338,31.4754253
PF3D7_0302700,1.599779662,2.264545542,2.221874187,1.713811571,1.209994519,3.768170955,1.442279192,4.795458984,13.19400641,17.25763004,27.97524633,41.97243779,49.79518948,76.20239675,87.74133359,92.65624278
PF3D7_0302800,44.09678369,56.09602813,61.05166134,56.81285358,51.35130312,38.69272327,37.19844077,36.95401772,44.70255028,39.86264624,36.52767877,29.74592117,25.06019128,26.62350818,25.37340359,28.03871095
PF3D7_0302900,68.84661337,111.8108084,130.4451333,157.9547066,146.1119,145.6255454,127.1262804,111.8883603,128.8071446,140.3395745,118.3520102,129.7762182,141.0941167,201.7192148,202.4525118,238.1778605
PF3D7_0303000,4.474893877,10.16445888,16.53895452,21.90684013,18.7726637,19.39538631,17.90118669,12.45398389,19.1515042,23.91382475,19.6112186,20.82286689,22.78347682,41.11430335,41.50904884,45.45865579
PF3D7_0303100,2.432952011,2.963382411,2.626891871,3.909558366,2.118329518,3.298456163,3.795134651,4.951120821,11.58364224,15.37493451,14.4221901,14.63360641,13.63028616,18.98281981,21.85105601,30.02009297
PF3D7_0303200,21.1162662,21.3505949,9.645952512,11.55496559,7.203004778,6.599361739,6.489140242,13.90346893,35.82688928,45.39432242,44.06281704,48.18059927,55.48973824,160.8856539,199.2796073,248.0068783
PF3D7_0303300,119.7341584,211.4850258,212.230207,230.7135363,189.0361081,202.3939062,181.4068799,168.2171319,262.2522962,254.8846655,256.8999568,267.086069,228.4019424,244.1617732,225.2621163,184.5576575
PF3D7_0303400,6.347261934,5.989851416,4.407737448,4.462298686,3.375531712,2.27762116,1.144473083,1.875197245,3.678069857,3.179699154,2.802058708,2.890176516,3.548728716,23.48737111,42.14885761,74.58216887
PF3D7_0303500,1.208993791,1.089056253,0.78504606,0.853635153,0.831293945,0.663385058,0.634162454,0.658918028,1.030874322,2.609729887,4.929271063,9.27519116,15.11583781,26.44418504,24.61207735,34.29412145
PF3D7_0303600,3.17289633,3.208106184,4.856382152,5.098589424,7.199467391,7.206626951,7.600811343,7.681956411,13.12070637,18.43866896,20.04892653,23.46987719,24.04396292,20.04454349,19.08685882,18.13060341
PF3D7_0303700,5.451364996,4.372741614,2.271359136,2.91996849,2.989279333,1.524787439,2.653922202,5.782155273,17.5136477,32.75430371,68.48639368,102.1972347,125.8489049,160.1157942,151.7950818,142.5604982
PF3D7_0303800,7.691869892,9.138241857,5.804766545,5.738672079,3.73998306,3.275739523,2.823370782,2.470387961,4.420214267,9.138626504,18.45235945,23.12320777,21.79347903,31.62550063,33.79295151,44.47622771
PF3D7_0303900,1.236193375,0.583292033,2.94326191,0.662154471,0.701246824,0.545956587,0.222897693,0,0.399818376,0.29799869,0.423867369,0.16082602,0.194007232,0.602390488,2.570620717,2.790665268
PF3D7_0304000,6.34158597,8.440817663,7.493025826,6.007784356,4.885949447,4.55639407,2.713559622,1.571383668,0.688782237,1.283434035,1.148867425,1.169813394,1.470583819,2.628994218,2.269609083,2.503950311
PF3D7_0304100,10.08226156,13.83267077,5.170292785,6.355927609,4.223478969,3.767723216,2.265420283,1.502175072,1.153848469,1.12174412,0.989238748,0.585211031,1.217155636,6.745971807,17.41766585,36.40564763
PF3D7_0304200,58.97614688,62.93655502,68.57138844,83.35334396,68.29671313,65.04858034,51.98525192,40.69094086,64.14164912,81.13014344,59.91103314,56.09394736,44.57588632,69.57610138,73.42245162,81.25950844
PF3D7_0304300,3.080974259,3.392067518,4.313010722,2.888012191,2.427392851,1.738661747,2.067804755,2.072056175,3.690631163,3.228701195,2.617544027,3.770751609,5.864987852,12.26096332,10.78919176,14.68319264
PF3D7_0304400.1,1037.342841,1941.362542,2369.91449,2742.624899,2629.274877,2805.43692,2838.850496,2746.15384,4555.07364,4710.324813,4717.905399,4512.888404,3951.217799,3490.448416,3234.919604,2556.867319
PF3D7_0304500,5.692239264,8.05756902,3.388173594,3.430114148,6.457994005,3.770909451,5.645013676,4.593860976,12.96387839,30.4452441,72.21517075,111.5758565,134.6703455,115.4593443,105.7915043,97.17842805
PF3D7_0304600,45.91930367,34.82165506,45.02525161,28.82368393,30.11837489,25.25940853,23.95198128,14.03881276,14.08907719,24.75785099,43.35460285,52.72588128,47.87201562,28.39484109,24.65785572,28.59073379
PF3D7_0304700,5.519747165,4.395037647,5.441612137,4.157714118,4.501026125,2.285399667,3.638934436,1.551173836,1.311032349,1.340994107,1.561409097,1.525977121,2.328086781,3.404206712,3.934394789,6.278996853
PF3D7_0304800,1.578773571,1.037590666,1.376030879,0.679543462,0.70366993,0.423333304,0.152500841,0.409542547,0.273545399,0.550484105,1.009196861,1.694508294,3.0882948,7.253664039,8.463995216,12.54172125
PF3D7_0304900,40.55581776,106.0363518,115.5875752,134.5567585,90.94064072,74.38419046,68.91058162,87.79378755,101.5398388,79.70680759,68.71113133,72.50149845,56.75902801,72.71487287,67.34349799,65.43375668
PF3D7_0305000,4.590672075,10.9288937,16.39494742,18.44210278,16.33492601,15.29795491,14.44787504,16.02228604,22.20372434,28.06827562,28.76227372,33.14661292,34.7129052,62.8396502,80.3828496,95.38936396
PF3D7_0305100,1.927455064,1.857621676,2.123675533,2.207625335,1.663324333,1.485155592,1.475191721,1.659549389,5.11644933,10.77682044,17.06778286,25.57727874,34.21714177,55.09533953,48.39271025,55.57283053
PF3D7_0305200,27.12468517,50.04645647,65.47595937,73.54619406,65.52597952,54.87151047,52.14750193,37.82394005,51.05154584,55.23837039,46.3358422,45.05583275,38.18879193,41.19637582,49.87976629,92.66752856
PF3D7_0305300,285.0917688,303.5129926,288.9471262,325.3005084,283.0135457,266.9915972,217.9017106,141.9228055,167.3033101,167.8862966,106.3410147,89.05324932,72.67912296,80.20102326,81.58950711,97.61314074
PF3D7_0305400,27.94135712,45.8803131,49.89433718,45.79750579,38.35724065,27.3950545,21.1600139,31.50525595,30.27391881,19.19642248,25.40765522,27.04520852,39.99206607,53.91807465,73.97247226,75.92855442
PF3D7_0305500,36.31467301,55.57346726,66.27838275,77.98408982,72.49401964,73.85235524,74.91742187,73.17397633,99.35080116,119.0236236,88.52949456,84.52490702,87.5938213,96.61775339,84.22266483,88.83368013
PF3D7_0305600,6.336991284,4.298239353,4.16485848,4.136858271,3.969193187,3.440056554,2.927966787,2.374450565,4.035060212,7.447074067,11.35306113,25.79774275,43.42748287,113.7245984,164.3075873,218.0478179
PF3D7_0305700,170.024135,612.9950585,817.7740015,867.3204867,933.4134645,1038.409429,957.6713665,862.370046,790.4409292,710.1079561,717.3009663,679.2548814,690.9045232,777.7787956,793.0612087,731.9861332
PF3D7_0305800,3.365993801,5.696906049,5.749259588,6.467140974,5.769720503,5.202990758,4.67065624,7.820452376,12.34201675,9.56495617,7.361378719,6.321111662,3.893020451,7.808925664,7.760277429,8.269692268
PF3D7_0305900,2.750183015,3.244152321,3.273965496,1.473107699,2.340115805,2.631633437,2.231481402,0.634144533,0.963607209,0.994445068,0.942985831,1.550435115,3.237086957,7.035785533,8.399647609,15.61812279
PF3D7_0306000,5.912229187,5.021383592,7.038235003,3.325167016,1.341515663,3.394425738,2.878287605,3.476306805,4.780437104,6.413450075,18.73125189,47.68841117,107.7246242,164.6490349,182.1089187,176.3010367
PF3D7_0306100,31.90911867,40.57820795,43.93134252,59.50863287,48.26897056,40.73061814,33.9598279,26.78378495,36.26778549,39.39836421,32.23602311,37.15924825,34.42348348,52.0043038,58.64126339,70.22194494
PF3D7_0306200,9.324430032,20.1285748,32.32962975,59.37255358,49.45593314,55.38807571,56.99557704,50.06933455,73.84873871,92.72016394,83.59003602,95.9855638,94.71654777,83.15054075,99.34255568,108.6356156
