ORF,AA13vAA17,AA13vAS15,AA13vAS16,AA17vAS15,AA17vAS16,AS15vAS16
PF3D7_1035900,0.426234193,0.477873807,1.213883248,0.450155677,1.065631918,0.974675047
PF3D7_1036000,1.004383254,0.772562855,1.002792805,0.424337551,1.099006431,1.001667108
PF3D7_1036300,1.941924952,1.587491769,1.853374396,1.036809514,2.51884211,2.022083992
PF3D7_1036400,0.79645592,0.737972461,0.688403806,0.60724206,0.587335732,0.467462758
PF3D7_1036500,0.749409736,0.661031214,1.475990265,0.501801137,1.541109332,1.231705531
PF3D7_1036800,0.312452443,0.533221511,1.018938367,0.436729566,1.23141516,1.132177683
PF3D7_1036900,1.841581044,2.909002098,4.118454066,2.771245462,4.392814631,3.424547062
PF3D7_1037000,0.611529633,1.279498835,1.161758036,1.269131888,1.343949916,0.885875347
PF3D7_1037100,0.686879704,0.768521873,0.731947614,1.030882641,0.485878863,1.027886254
PF3D7_1037300,0.682002666,1.101683865,2.634480103,0.840173419,2.535184128,2.798156766
PF3D7_1037400,1.232100531,1.236999332,2.988723578,1.387750055,3.571774875,2.892508109
PF3D7_1037500,0.633135831,0.984130353,0.711705107,0.92713048,0.878375579,0.950185125
PF3D7_1037600,3.052396115,3.213266728,2.485548929,1.841526225,2.274086572,2.304577279
PF3D7_1037700,1.663331723,2.900908356,1.924440713,2.84604556,2.226271541,1.699472873
PF3D7_1037800,2.782936888,2.966162727,2.152485991,2.280300177,4.188381197,3.451054393
PF3D7_1037900,2.739513286,2.674407763,2.200310616,1.481299401,3.2064963,2.764143718
PF3D7_1038000.1,2.552545225,4.225994432,3.436727447,3.547411488,3.456823176,2.177382328
PF3D7_1038000.2,2.47818435,3.894566966,4.723169907,3.939474662,5.079583002,3.488302683
PF3D7_1038100,1.348459908,1.839814364,2.898942042,1.773582615,3.348647199,2.547770027
PF3D7_1038200,3.813011214,3.894678122,2.624626762,3.095557195,4.128038856,3.781039915
PF3D7_1038400,2.308712095,3.112111093,3.200284116,2.425722388,2.908700286,2.357390948
PF3D7_1038600,2.335753134,2.811801906,3.697414963,3.944229574,4.679056988,3.003772841
PF3D7_1038700,2.139313602,2.50278841,3.143840823,1.207760119,2.699844999,2.010586812
PF3D7_1038800,1.273002723,1.783973667,1.427647421,1.05566087,1.618161203,1.616831306
PF3D7_1038900,0.405888679,0.395240935,2.040437363,0.514734053,2.205565643,1.905988263
PF3D7_1039000,2.151632357,2.594440234,4.675019191,2.123478056,5.082451721,4.082830602
PF3D7_1102300,1.065063922,1.130496286,2.338200457,0.995381806,2.054778288,1.959265592
PF3D7_1102400,1.818215487,3.523290985,2.31961734,3.309387204,1.92433244,2.394440253
PF3D7_1102500,2.418391059,3.587273272,3.450562474,3.342570436,4.399618613,2.609700247
PF3D7_1102600,1.454320192,2.546583798,2.390624835,1.914500751,2.758510053,2.905924711
PF3D7_1102700,0.380733145,1.244342754,0.874074094,1.168088787,0.829500365,0.528104019
PF3D7_1102800,0.708297548,1.396344094,1.451368704,0.937340223,1.317886498,0.690276848
PF3D7_1102900,1.16984785,1.934750435,1.601395476,1.541860546,1.208588418,0.529280997
PF3D7_1103100,1.561492827,1.831394062,1.534362545,0.891468025,1.514840164,1.577359156
PF3D7_1103400,0.572601342,1.282668655,1.656901509,1.076436334,1.898781504,1.253237977
PF3D7_1103600,2.110052334,2.481832636,2.237811302,1.740555671,2.544048424,2.652322202
PF3D7_1103700,0.937065177,1.459768856,2.242440466,1.25103426,2.123910739,1.630913456
PF3D7_1103800,0.473906315,1.084828731,1.544238051,1.012686804,1.829798639,1.154939596
PF3D7_1104000,0.934283817,1.657072361,2.675869333,1.406091932,2.573303193,3.227853562
PF3D7_1104100,2.694559909,3.725669847,3.406336893,2.421494684,2.854262586,2.023005296
PF3D7_1104200,2.195275691,2.67785225,2.697186495,2.762952518,2.877422913,2.537850326
PF3D7_1104300,0.473240364,0.895570073,1.308340705,0.830060033,1.500814497,1.435509836
PF3D7_1104400,0.749446234,1.153476415,2.30056185,1.315518033,2.480778071,1.507183328
PF3D7_1104700.1,0.99486864,1.083262777,1.14123097,0.851834702,1.138813221,0.967927595
PF3D7_1104800,0.864450835,0.747919512,2.002471997,0.77936831,1.648652183,2.005856458
PF3D7_1104900,1.344706817,1.951399262,3.104252055,1.71492707,3.532612737,2.266726463
PF3D7_1105000,2.10606248,2.265441869,3.37863809,1.182880303,2.792605571,2.541158289
PF3D7_1105100,0.791514822,0.881225682,1.40968605,0.750759917,1.657104404,1.310022423
PF3D7_1105300,0.408256923,0.938215663,0.76835386,0.936827612,0.758145438,1.200837838
PF3D7_1105400,1.453219588,1.402122237,1.893891256,1.492702379,1.205936408,1.371814858
PF3D7_1105500,0.218860425,0.468369626,1.564013634,0.376347934,1.453355882,1.473545314
PF3D7_1105600,2.409656727,3.565599568,3.281793327,4.032869014,4.40309453,1.609937234
PF3D7_1105700,1.523710442,1.290321891,1.973760729,1.87593207,2.160821323,1.704461492
PF3D7_1105800,0.838169548,0.944911481,1.595008008,0.521742468,1.505941174,1.423261446
PF3D7_1106000,2.8246286,3.062573827,2.448678439,2.181860362,2.040644317,2.584072768
PF3D7_1106100,0.557650101,0.705255167,0.780770047,0.378632254,0.748261624,0.672601671
PF3D7_1106300,0.451455962,0.753628764,1.016422861,0.774637732,1.118388958,0.800553658
PF3D7_1106500,1.587797086,1.967796884,2.818937945,1.41899423,2.993636901,2.010724565
PF3D7_1106600,0.771699998,1.216464805,1.950631054,1.165851894,2.430301455,1.357356645
PF3D7_1106700,1.530674869,2.282882383,2.129580255,1.716890651,2.318738243,1.617461821
PF3D7_1106800,1.850810216,1.761348855,3.241050707,1.951535753,3.72837677,2.62287694
PF3D7_1106900,2.127777325,2.253808269,2.327437157,1.107941782,2.181106119,1.680364925
PF3D7_1107000,0.611119673,0.878658402,1.550123002,0.77980615,1.560857667,1.435452047
PF3D7_1107100,0.284424977,0.476998771,1.081950065,0.506516952,1.027639933,1.022008235
PF3D7_1107200,0.712801726,0.996854232,0.879960174,0.86495479,0.978998541,0.636383994
PF3D7_1107300,2.838343151,3.435087226,4.364602137,3.535631168,4.812457742,3.155710707
PF3D7_1107400,1.354966274,1.188881299,2.100495217,0.896974514,1.839635766,1.597812885
PF3D7_1107500,1.167095286,0.990486329,1.970951577,0.958967858,1.199944428,1.627963881
PF3D7_1107600,2.097429161,2.076436278,4.377675006,0.965280933,4.533651934,4.192284923
PF3D7_1107700,2.367522062,3.269162637,4.358880719,2.824673039,5.023333903,2.914375147
PF3D7_1107800,1.164611765,1.720180907,3.225218473,1.431971427,3.332665521,2.313522453
PF3D7_1107900,2.161976086,2.590817393,4.274671381,1.795519486,4.871515209,3.687624765
PF3D7_1108000,2.320197436,3.001601365,3.768747634,2.400134654,4.18778766,2.888997539
PF3D7_1108100,1.081443611,1.340910182,3.436715369,1.070082229,3.584129604,2.784573697
PF3D7_1108200,1.070291195,1.346636181,1.530346404,1.325089984,1.402881691,0.958325121
PF3D7_1108300,1.457094795,2.014873358,2.566659303,1.466645893,2.864448923,2.837568272
PF3D7_1108400,0.939188397,1.788780513,2.856205216,1.326367792,2.892293574,2.536737636
PF3D7_1108500,0.599334239,0.606102929,1.704390819,0.744169227,1.837459268,1.437496955
PF3D7_1108600,0.612287164,0.749973621,0.752546114,0.904378796,0.402059545,1.131192533
PF3D7_1108700,1.624953047,2.947896409,2.159819979,1.72249304,1.814360947,2.073999926
PF3D7_1108800,2.623622744,2.939951829,3.040037644,1.863406367,2.697608757,3.287109948
PF3D7_1108900,2.666428279,3.294560403,4.44953898,2.79805245,5.292656234,3.839191124
PF3D7_1109100,3.207693327,3.692488921,4.68967521,1.685372504,5.149698337,4.561891048
PF3D7_1109200,3.122855128,3.240021595,3.739106595,3.578187545,4.871442003,3.154829516
PF3D7_1109400,0.901442173,1.563780343,1.430791106,1.211148772,1.422457844,1.671425131
PF3D7_1109900,4.655872717,4.731100003,2.660114877,5.019669194,5.590025636,3.526148694
PF3D7_1110000,1.173464501,1.473370851,1.339943678,1.588542894,2.149264731,2.172520083
PF3D7_1110100,1.288446827,1.77842292,2.175106719,1.1524769,2.142044414,2.07619687
PF3D7_1110200,1.58765243,1.143489698,1.694765149,0.848069068,1.263078174,1.297649116
PF3D7_1110300,2.080655667,1.866920418,6.151225915,1.593466628,6.512863144,6.045639504
PF3D7_1110400,2.016038798,2.031806006,5.200248169,2.675824298,5.653999846,4.896646099
PF3D7_1110500,0.489954398,0.898943845,0.647875883,0.985745835,0.679355438,0.930836917
PF3D7_1110600,0.33855785,0.239352039,2.859304358,0.40866189,2.758708713,2.928946372
PF3D7_1110700,0.394734324,0.548921503,2.748750988,0.657163325,2.805973148,2.494435099
PF3D7_1110900,2.341322335,2.997982461,2.540752466,2.362100048,3.342566072,2.490588081
PF3D7_1111000,2.850373317,2.357979509,2.890099203,2.866808387,1.586977023,3.199447811
PF3D7_1111100,0.188092942,0.276202612,1.592881953,0.273005214,1.590972899,1.689130198
PF3D7_1111200,2.063217281,2.172159575,2.619199239,1.569354725,3.155571557,1.841357378
PF3D7_1111300,3.421840371,3.501289019,3.166991487,2.61598998,2.696438898,3.547395127
PF3D7_1111400,0.607402604,0.852605537,1.09283284,0.756122912,1.28080359,1.217014497
PF3D7_1111700,3.067002557,3.175281677,2.431406622,1.577953945,2.774418276,2.681076598
PF3D7_1111800,0.497432894,0.676676357,1.0694363,0.39292656,1.118647515,1.156975049
PF3D7_1112000,1.324224646,2.637258409,2.513659393,2.77556758,3.274409186,1.916074641
PF3D7_1112100,0.488364211,1.326366988,1.867110421,1.156921387,2.022948422,1.374710962
PF3D7_1112300,0.699456479,1.012295301,1.29450522,1.122315662,1.454979314,1.15436482
PF3D7_1112500,2.996868364,3.101943366,3.09729756,2.979296242,1.069787615,3.040218768
PF3D7_1112600,0.305353191,0.945015659,1.341894529,1.062266817,1.539466525,0.963087644
PF3D7_1113000,0.765246866,1.187521322,1.574372359,0.857270352,1.273575651,0.888819975
PF3D7_1113100,1.592325671,1.738539493,2.589397472,1.614520837,2.550371416,1.716529559
PF3D7_1113200,2.046431374,1.772408897,3.739161258,1.727146554,3.04148314,3.587576679
PF3D7_1113300,0.404426119,0.461499211,1.993283275,0.580498148,2.266666177,1.957488387
PF3D7_1113400,1.861616237,2.631901765,3.862769179,2.309284257,2.874251988,2.590698206
PF3D7_1113500,3.85246012,3.609284044,3.869570738,3.086247812,4.985810077,3.557850095
PF3D7_1113600,2.112116142,3.408829099,3.323879153,1.884894137,3.293926895,3.120897968
PF3D7_1113700,1.440333759,1.356576927,1.200325558,0.831608181,1.588406525,1.473509637
PF3D7_1113800,0.722675767,1.124504543,1.273797689,1.170717169,1.036031301,1.238613283
PF3D7_1113900,1.639112423,2.282371328,1.713439016,1.448121984,1.671817511,1.583928595
PF3D7_1114100.1,1.448704879,2.303502994,3.778534436,2.300160457,4.248858474,2.92171086
PF3D7_1114100.2,2.008462949,1.676009539,4.486374379,1.707299533,4.414490639,3.967091195
PF3D7_1114200,1.276910564,2.729733607,2.980479173,2.474150429,3.164105827,2.437002088
PF3D7_1114700,2.224920839,2.471952104,2.510171185,1.384966165,2.626209354,2.249800595
PF3D7_1114900,0.549067437,1.219334821,1.093285561,1.010973448,0.843246365,0.712191095
PF3D7_1115000,0.67978838,0.948118039,0.695982549,0.847033791,0.516783967,0.880339511
PF3D7_1115100,2.234580318,2.522131514,3.003622934,1.484033436,2.576823899,1.819572439
PF3D7_1115200,1.518582036,1.974325752,2.483293073,0.987016055,2.186072019,2.371412049
PF3D7_1115300,1.000837596,1.44652873,1.454582086,1.095613587,1.371593036,1.358429967
PF3D7_1115400,1.361343391,1.873705583,1.540860192,1.470026893,1.621644414,1.311607647
PF3D7_1115500,0.633451118,0.845926166,2.861833852,0.697035449,2.956675154,2.93745868
PF3D7_1115600,0.603225745,0.675799225,2.343370411,1.076879281,2.637519226,1.98685298
PF3D7_1115700,0.803804065,1.240475232,1.540789488,1.087588968,1.52813996,0.62980523
PF3D7_1115800,0.760689901,0.858343978,0.916541006,0.544587273,0.743097697,0.550347975
PF3D7_1115900,1.046057599,0.547047905,0.724459185,0.693332319,1.46401279,0.938090465
PF3D7_1116000,0.472186694,0.670884206,2.1277347,0.631960679,2.143468481,2.147609843
PF3D7_1116100,0.614289849,1.114573291,1.169647361,0.928899019,0.954711968,0.849943081
PF3D7_1116200.1,1.162655284,1.355039042,1.773079961,1.094982233,1.81614868,1.974439021
PF3D7_1116300,1.119800312,1.333873021,1.699054901,0.929779893,1.199633964,0.943698397
PF3D7_1116400,2.457173577,2.630578245,2.05525798,1.617625987,1.751914744,2.186950267
PF3D7_1116500,0.493928901,0.48549698,0.997234029,0.582216628,1.237646125,0.832352835
PF3D7_1116600,0.535935697,0.952859454,1.508546752,0.873175576,1.252159106,1.616431694
PF3D7_1116700,1.408088157,2.021034125,2.400623989,1.680302939,2.25879258,1.296146174
PF3D7_1116800,0.734721582,0.715564107,0.85337218,0.88088161,0.93172173,0.778591731
PF3D7_1117100,0.188726053,0.612359396,0.732817246,0.536787071,0.689526859,0.755401603
PF3D7_1117200,1.021542441,1.640959892,1.850019994,1.400566201,1.560591267,1.778041629
PF3D7_1117300,2.979363352,3.485603583,4.691163192,2.036709095,3.812242507,3.045421769
PF3D7_1117400,2.290017893,1.769413625,1.697024912,1.889225751,2.590473234,1.809658093
PF3D7_1117500,0.615205862,1.067863959,1.51435279,0.855112691,1.717414362,1.160588513
PF3D7_1117700,1.060930566,1.340322806,3.545524154,1.00144616,3.535709271,3.231002865
PF3D7_1117800,0.709539663,1.635313985,1.365292147,1.324656519,1.511505088,1.16161065
PF3D7_1117900,0.966200078,1.616700448,2.558286638,1.485861481,2.782054904,2.118140122
PF3D7_1118000,1.519623337,1.669698853,2.112787569,1.456323454,1.836350533,1.638216323
PF3D7_1118100,0.828814176,0.778333159,2.80692992,0.956146229,3.314786594,2.650790907
PF3D7_1118200,0.718130219,0.855152743,1.373784298,1.138265549,1.760581086,0.982524127
PF3D7_1118300,1.524334404,1.870571869,1.615126626,1.587886657,2.07072289,1.44824406
PF3D7_1118400,1.033978532,1.963434512,1.476509413,1.231731698,1.591602919,1.634046189
PF3D7_1118500,1.429737896,1.611920822,2.108177481,1.266383856,1.591766805,1.300645126
PF3D7_1118600,1.423803804,1.922872565,2.138006539,1.922220092,2.896998217,2.012084226
PF3D7_1118700,0.550581553,0.760619882,1.244528873,0.846637208,1.546637984,1.230453659
PF3D7_1119000,0.433355152,0.570419744,0.873179996,0.308208958,0.894488255,0.951215728
PF3D7_1119100,1.160975098,1.256797808,1.476413905,1.189290855,1.369222213,1.209477167
PF3D7_1119200,2.563980733,3.484898658,3.834784966,2.899636168,4.571219318,2.695164051
PF3D7_1119300,2.056803103,1.569275368,3.755074438,1.748873862,4.075515497,3.732098428
PF3D7_1119400,2.029383555,3.256211305,3.074906829,2.705594641,2.702672075,3.833316606
PF3D7_1119500,1.501059882,2.994528985,2.874680985,2.216784898,2.701795649,3.185273952
PF3D7_1119600,1.183952611,1.607160184,1.739578126,1.548555492,1.146748206,1.858884758
PF3D7_1119700,2.568189855,3.231090777,3.404198331,2.410850025,3.749243691,3.63899251
PF3D7_1119800,2.221058406,3.182123206,2.84594511,2.765726052,3.566391998,2.733571644
PF3D7_1119900,1.348018876,1.940402615,2.556259922,0.9495162,2.486210998,2.37532333
PF3D7_1120000,2.783430645,3.422678588,3.515401129,2.864606626,3.948049801,2.983646377
PF3D7_1120100,1.133286673,1.741704229,1.509604952,0.966126062,1.343910655,1.317396913
PF3D7_1120200,1.283974878,1.671191667,1.841278541,1.321392499,1.711894845,1.242435127
PF3D7_1120300,0.906097673,1.796620251,2.105550021,1.344711473,2.154524232,1.881487749
PF3D7_1120400,1.224621199,1.411441331,1.292397758,0.698434931,0.596764222,0.957552531
PF3D7_1120500,2.017175549,2.663207748,1.71828881,1.263857916,1.634241287,1.999379685
PF3D7_1120600,0.455968996,1.182030259,1.943447005,1.077589473,2.167294485,1.620867981
PF3D7_1120700,0.669374662,1.165589311,1.915870056,1.177659063,2.242166614,1.976788633
PF3D7_1121100,1.680038119,1.77543558,2.977131491,0.762281932,3.422143952,3.560094703
PF3D7_1121300,0.260501938,1.045052576,1.005834761,0.967135122,0.829195519,0.776885479
PF3D7_1121500,0.580860868,1.133411523,3.15875291,1.277827825,2.977922844,3.330035597
PF3D7_1121600,1.195697183,1.279877264,1.578665898,0.967054134,1.659292914,1.515454434
PF3D7_1121700,2.65284925,3.83800609,2.664461214,2.153761793,2.591174802,2.914218244
PF3D7_1121900,0.483513334,0.677439082,0.495065105,0.661238845,0.653200354,0.542977959
PF3D7_1122100,0.787209887,1.09388225,2.034837616,0.847062249,2.305142647,2.406381942
PF3D7_1122200,1.894384726,2.957187392,3.694873918,2.179943361,3.992529036,3.474012339
PF3D7_1122300,2.726060534,2.723911902,2.10660188,1.196794749,2.669041397,2.522155469
PF3D7_1122400,2.125390095,3.136767191,2.529086394,1.871779957,2.480616563,2.59893884
PF3D7_1122500,0.549104096,1.207211378,1.502127438,0.864857555,1.196887486,1.165678914
PF3D7_1122800,1.943026844,2.059472335,3.074185778,1.266028408,3.047420052,2.570606731
PF3D7_1122900,1.436305971,2.28730595,2.416145375,2.615914855,3.410241144,2.644576317
PF3D7_1123000,2.059021851,2.616367158,3.972426487,2.114308245,4.304070597,3.735906473
PF3D7_1123100,2.547509315,3.068143973,3.859265074,2.590044567,4.309292039,2.858163351
PF3D7_1123200,0.619414385,1.277780732,1.5879226,0.938554464,1.380357995,1.513653911
PF3D7_1123300,2.468358668,3.520139832,2.995052205,2.302428213,3.490649614,3.972983449
PF3D7_1123400,0.514641953,0.542489652,1.051795568,0.67878981,0.984307261,0.754618145
PF3D7_1123500,1.880622986,2.154883317,1.790950789,0.995351296,1.396124512,1.555295943
PF3D7_1123600,1.801340702,1.935000658,1.696445039,1.91211295,1.592480411,1.657622264
PF3D7_1123700,0.36259312,0.472163022,1.221240337,0.4720922,1.210795182,1.320134654
PF3D7_1123800,0.616972458,1.146421497,1.215213377,1.022490833,1.348091823,1.414798985
PF3D7_1123900,1.248309566,1.784924064,1.580042671,1.291107072,1.558909892,1.821916718
PF3D7_1124000,1.931667678,2.92684447,3.740890624,2.241342279,3.302786497,2.784711034
PF3D7_1124100,2.381905326,2.966528988,2.067135669,1.809894603,2.080452826,2.522329509
PF3D7_1124200,1.092684844,1.913158686,1.475361256,1.131502307,0.959943148,1.375220022
PF3D7_1124300,2.240173111,2.729168719,3.248643665,1.865476051,2.738324458,2.61339919
PF3D7_1124400,1.447907225,2.11134415,2.136232867,1.644042481,2.123103285,1.764714369
PF3D7_1124500,1.284539881,2.155056429,1.513525242,1.450021063,1.788297918,1.812502448
PF3D7_1124600,0.388339418,0.45824975,0.756919179,0.541822199,0.560376583,0.953844998
PF3D7_1124700,1.069488923,1.219865851,2.105875045,1.155955817,2.344840453,1.393650186
PF3D7_1124800,2.630677849,4.093978278,3.332413632,3.737315808,4.275531064,2.971617462
PF3D7_1124900,0.761163451,0.927267228,2.101888171,1.146293399,2.290093371,1.785456367
PF3D7_1125000,0.435314929,0.623998318,1.54134087,0.785006544,1.723219554,1.222631594
PF3D7_1125100,0.451990223,0.978440542,1.061157994,0.782234395,1.066183157,1.503566329
PF3D7_1125200,1.171393981,1.418161112,1.842677127,1.264329838,2.250386156,1.541265521
PF3D7_1125300,0.94536877,1.038498346,1.54476928,1.135938855,1.840094313,1.062649674
PF3D7_1125400,1.491623157,2.278963396,2.456260532,1.864132869,2.847186836,1.483040108
PF3D7_1125500,2.365166561,2.560328323,2.734225594,1.833728113,3.820828069,3.748921982
PF3D7_1125700,0.874757461,1.03734092,2.041419018,0.390119453,1.809334206,1.543737
PF3D7_1125800,0.795692909,1.081622036,2.217251653,0.572272407,2.156788324,1.775700513
PF3D7_1125900,1.95231065,2.86654391,2.202377712,2.460882591,2.342522902,2.182549898
PF3D7_1126000,2.271339275,2.810023563,2.429699962,1.52303565,2.264060391,1.848695687
PF3D7_1126100,0.44251353,0.962218534,1.028928611,0.980825106,1.144613482,0.823803062
