# pyDL periodicity scores computed on 2019-07-16 14:12:49
# Calculation time:  4933.564959 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS16_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0607300	48.0	0.42590154408836706	2.9337545077360963	0.270526	0.48599027394282573	0.0089	1.1125	0.5406641797613937	158046536241.11102
PF3D7_0607400	51.0	0.2614618842556972	2.318589913676739	0.94386	1.6956106990221846	0.0484	6.05	10.258444729084216	1079554896517763.8
PF3D7_0607500	51.0	0.24627909010936558	1.8845841764953426	0.967051	1.7372725002649787	0.1558	19.474999999999998	33.83338194266046	3.872900856671382e+16
PF3D7_0607600	48.0	0.5868936967034777	5.003648468193832	0.014623	0.02626969598436358	0.0014	0.175	0.004597196797263626	97302.1273684127
PF3D7_0607700	48.0	0.700645775299668	5.536093033941563	0.000275	0.0004940276547698819	0.0039	0.4875	0.00024083848170031744	71.20646645934828
PF3D7_0607800	45.0	0.2779243052428416	2.9882189338125853	0.907295	1.6299229855797819	0.0036	0.44999999999999996	0.7334653435109018	394585482218.5847
PF3D7_0607900	48.0	0.4877499037408494	3.7703068908125927	0.110481	0.19847516118775027	0.0083	1.0375	0.20591797973229092	8731608083.900715
PF3D7_0608000	51.0	0.31619729016735665	3.4426763793488426	0.773955	1.3903824492633599	0.0009	0.11249999999999999	0.15641802554212797	3827321424.0704393
PF3D7_0608100	48.0	0.5197815818344124	3.1076537843804766	0.063757	0.11453716794604858	0.0784	9.799999999999999	1.122464245871276	1414329684845.4954
PF3D7_0608200	51.0	0.48439515875170147	5.055388340254862	0.11652	0.2093240084864969	0.0004	0.05	0.010466200424324846	1146966.50635121
PF3D7_0608300	48.0	0.5490352704594224	4.3077175193898105	0.0359	0.06449306474995914	0.0076	0.95	0.06126841151246118	230046030.87842238
